"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.five","Answer.four","Answer.one","Answer.three","Answer.two","Approve","Reject"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3AAPLD8UCCHM1CVVING10LDBHPOTHF","AVOF14300525D","Approved","Thu Jan 04 18:02:17 PST 2018","Thu Jan 04 18:02:53 PST 2018","Thu Jan 04 18:02:53 PST 2018","2018-01-05 02:03:35 UTC","","","36","100% (2/2)","100% (1/1)","100% (1/1)","cold","flu","cancer","obesity","heart disease"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3BV8HQ2ZZW11PRC5G4YG8PYTKNJ6A4","A1G94QON7A9K0N","Approved","Thu Jan 04 22:53:06 PST 2018","Thu Jan 04 22:53:37 PST 2018","Thu Jan 04 22:53:37 PST 2018","2018-01-05 06:54:35 UTC","","","31","100% (1/1)","100% (1/1)","100% (1/1)","sinus infections","jaw pain","flat feet","teeth pain","bleeding stomach"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3C5W7UE9CFQFA75QEUXBHT6DB8CMX3","A252Z0ZJ7PF59Q","Approved","Fri Jan 05 00:17:53 PST 2018","Fri Jan 05 00:18:22 PST 2018","Fri Jan 05 00:18:22 PST 2018","2018-01-05 08:18:36 UTC","","","29","100% (1/1)","100% (1/1)","100% (1/1)","Cancer","Heart Disease","Flu","Diabetes","Pneumonia"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3D8YOU6S9EKL40Q3M9F78QANRQ9U62","A2HNP1YL1IBFMU","Approved","Thu Jan 04 22:40:30 PST 2018","Thu Jan 04 22:42:12 PST 2018","Thu Jan 04 22:42:12 PST 2018","2018-01-05 06:42:35 UTC","","","102","100% (1/1)","100% (1/1)","100% (1/1)","Common Cold","Bronchitis","Diabetes","Viral Fever","Hypertension"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3DH6GAKTYYP49JUJYF97899VSJ7YZN","APXNY64HXO08K","Approved","Fri Jan 05 05:11:39 PST 2018","Fri Jan 05 05:23:24 PST 2018","Fri Jan 05 05:23:24 PST 2018","2018-01-05 13:23:35 UTC","","","705","100% (1/1)","100% (1/1)","100% (1/1)","flu","lupus","lyme","chronic fatigue","fibromyalgia"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3EFVCAY5L39ZUYYX3P8RL2X3G7DJ8X","A2QNZ7FUBNVZUX","Approved","Fri Jan 05 13:15:52 PST 2018","Fri Jan 05 13:16:29 PST 2018","Fri Jan 05 13:16:29 PST 2018","2018-01-05 21:17:35 UTC","","","37","100% (1/1)","100% (1/1)","100% (1/1)","cancer","heart disease","sleep apnea","bells palsy","multiple sclerosis"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3FK0YFF9PZG6W5U4S7XKG4S5MP3VVB","A1DABMXVWWL0TR","Approved","Thu Jan 04 14:36:11 PST 2018","Thu Jan 04 14:36:50 PST 2018","Thu Jan 04 14:36:50 PST 2018","2018-01-04 22:37:35 UTC","","","39","100% (1/1)","100% (1/1)","100% (1/1)","hypertension","poly-cystic kidney disease","diabetes","renal failure","lupus"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3HFNH7HEMHEV908SHD4OAGQNILEQG7","AZSX83KOOREJ0","Approved","Fri Jan 05 11:48:45 PST 2018","Fri Jan 05 11:50:57 PST 2018","Fri Jan 05 11:50:57 PST 2018","2018-01-05 19:51:35 UTC","","","132","100% (1/1)","100% (1/1)","100% (1/1)","thrombosis","arteriosclerosis","influenza","diabetes","bronchitis"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3IJXV6UZ1XJ9HSTNKGTR0ID8THUIR8","A1PAR1TMKFPKQE","Approved","Thu Jan 04 14:31:52 PST 2018","Thu Jan 04 14:33:10 PST 2018","Thu Jan 04 14:33:10 PST 2018","2018-01-04 22:33:35 UTC","","","78","100% (1/1)","100% (1/1)","100% (1/1)","Graves Disease","Bipolar Disorder","Breast Cancer","Liver Cirrhosis","Hypothyroidism"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3IQ1VMJRYTKO7AE3EB1SSZPVANKA9A","AK81F0NOBFJS3","Approved","Thu Jan 04 14:45:07 PST 2018","Thu Jan 04 14:46:09 PST 2018","Thu Jan 04 14:46:09 PST 2018","2018-01-04 22:46:35 UTC","","","62","100% (3/3)","100% (1/1)","100% (1/1)","Arthritis","Cancer","Major Depression","Hypertension","Anxiety"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3IXQG4FA2TYTQKJVKP1ONA91S5C9BB","A2LV5432PV1S39","Approved","Thu Jan 04 16:45:39 PST 2018","Thu Jan 04 16:46:50 PST 2018","Thu Jan 04 16:46:50 PST 2018","2018-01-05 00:47:35 UTC","","","71","100% (3/3)","100% (1/1)","100% (1/1)","Arthritis","Asthma","Cold","Measles","Flu"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3JWH6J9I9SDEFMNPLZKT5B4LXVJNBG","A1DX8T0U3UTD0R","Approved","Thu Jan 04 20:52:46 PST 2018","Thu Jan 04 20:53:51 PST 2018","Thu Jan 04 20:53:51 PST 2018","2018-01-05 04:54:35 UTC","","","65","100% (1/1)","100% (1/1)","100% (1/1)","Asthma","Hyper Thyroidism","Cancer","Depression","Hypertension"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3K2755HG5S3V6R8S17SMSWJCYROFDR","A1X94LTZZQMHTP","Approved","Fri Jan 05 11:22:04 PST 2018","Fri Jan 05 11:22:33 PST 2018","Fri Jan 05 11:22:33 PST 2018","2018-01-05 19:22:35 UTC","","","29","100% (1/1)","100% (1/1)","100% (1/1)","Rubella","Fever","Chickenpox","Diarrhoea","Coughs"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3LYA37P8IQND7G2MOMSDDJNH30ZBKK","A1NITMHYG5YL3H","Approved","Fri Jan 05 01:44:02 PST 2018","Fri Jan 05 01:44:59 PST 2018","Fri Jan 05 01:44:59 PST 2018","2018-01-05 09:45:36 UTC","","","57","100% (6/6)","100% (1/1)","100% (1/1)","Pink eye","Strep throat","The flu","Cancer","Arthritis"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3M0NZ3JDP1Y67VKZND4AXCB2XCEZ5F","A2L366NNL1YG5W","Approved","Thu Jan 04 16:42:12 PST 2018","Thu Jan 04 16:44:41 PST 2018","Thu Jan 04 16:44:41 PST 2018","2018-01-05 00:45:35 UTC","","","149","100% (1/1)","100% (1/1)","100% (1/1)","ulcer","diabeties","flu","migrane headaches","depression"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3MHW492WW0DN6I0VEFWTT89SVW1VM4","A195KL2GMUGRF3","Approved","Thu Jan 04 17:49:18 PST 2018","Thu Jan 04 17:50:05 PST 2018","Thu Jan 04 17:50:05 PST 2018","2018-01-05 01:50:35 UTC","","","47","100% (2/2)","100% (1/1)","100% (1/1)","gout","psoriasis","diabetes","eczema","cancer"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3MHW492WW0DN6I0VEFWTT89SVZ8VMH","A2FZE7CARM54IG","Approved","Fri Jan 05 13:08:07 PST 2018","Fri Jan 05 13:10:16 PST 2018","Fri Jan 05 13:10:16 PST 2018","2018-01-05 21:10:35 UTC","","","129","100% (1/1)","100% (1/1)","100% (1/1)","Toothache","Headache","Cold","Cancer","Diabetes"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3MTMREQS4VIZJ6RB7MBK6JX68O3AWY","A1NKBXOTZAI1YK","Approved","Thu Jan 04 14:18:10 PST 2018","Thu Jan 04 14:18:46 PST 2018","Thu Jan 04 14:18:46 PST 2018","2018-01-04 22:19:35 UTC","","","36","100% (2/2)","100% (1/1)","100% (1/1)","Arthritis","Glaucoma","Influenza","Cancer","Pnemonia"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3NL0RFNU0FNTMHHD97IQ55HBT9ZK46","AJY6J33X1KJNP","Approved","Fri Jan 05 05:54:37 PST 2018","Fri Jan 05 05:55:33 PST 2018","Fri Jan 05 05:55:33 PST 2018","2018-01-05 13:56:35 UTC","","","56","100% (3/3)","100% (1/1)","100% (1/1)","influenza","emphysema","heart disease","diabetes","colon cancer"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3OF2M9AATGO9PE52U08GZ1UKU3EKZS","A3O1I9MATO3ZZN","Approved","Thu Jan 04 23:54:03 PST 2018","Thu Jan 04 23:54:35 PST 2018","Thu Jan 04 23:54:35 PST 2018","2018-01-05 07:54:36 UTC","","","32","100% (1/1)","100% (1/1)","100% (1/1)","Emphysema","Leukemia","Chickenpox","HIV","Cancer"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3OONKJ5DKCJWX7N1MEK6K04QN5QOBY","A314XJY8V1YL12","Approved","Thu Jan 04 21:21:14 PST 2018","Thu Jan 04 21:22:08 PST 2018","Thu Jan 04 21:22:08 PST 2018","2018-01-05 05:22:35 UTC","","","54","100% (1/1)","100% (1/1)","100% (1/1)","Asthma","Colon Cancer","Diabetes","Acid Reflux","High Blood Pressure"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3OVHNO1VE611B8ZS2JMTVOZUAT4DZT","AKSJ3C5O3V9RB","Approved","Thu Jan 04 14:19:05 PST 2018","Thu Jan 04 14:23:17 PST 2018","Thu Jan 04 14:23:17 PST 2018","2018-01-04 22:23:35 UTC","","","252","100% (1/1)","100% (1/1)","100% (1/1)","PTSD","ADHD","major depressive disorder","insomnia","social anxiety disorder"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3R08VXYT7CVH04TD0JZ0WSVG7G7W73","AJNQ2PBD07FKE","Approved","Thu Jan 04 17:27:08 PST 2018","Thu Jan 04 17:32:05 PST 2018","Thu Jan 04 17:32:05 PST 2018","2018-01-05 01:32:35 UTC","","","297","100% (1/1)","100% (1/1)","100% (1/1)","Herpes","Tuberculosis","diverticulistis","strep throat","bronchitus"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3SEPORI8WNZ3D1WGI9VR5NROPQTZAZ","A38ZGWB47QTEY6","Approved","Thu Jan 04 18:53:37 PST 2018","Thu Jan 04 18:54:33 PST 2018","Thu Jan 04 18:54:33 PST 2018","2018-01-05 02:55:35 UTC","","","56","100% (1/1)","100% (1/1)","100% (1/1)","dementia","alzheimers","diabetes","emphysema","copd"
"3SSN80MU8COHXZ7T3GFTDWJP5QKXKV","33SOUKKDKX1ZHPUQPYESSXGIL8JX10","List some illnesses","Make a list of common illnesses, diseases, and health conditions that you know about.","brainstorm, diseases, cognitive science, language","$0.10","Thu Jan 04 14:15:52 PST 2018","50","BatchId:3067999;OriginalHitTemplateId:712361150;","1800","0","Thu Jan 11 14:15:52 PST 2018","","","3T111IHZ5EQG6R0KGMNENPE5AR7R9Y","A1BQBQG2GNY8AY","Approved","Thu Jan 04 14:38:00 PST 2018","Thu Jan 04 14:38:44 PST 2018","Thu Jan 04 14:38:44 PST 2018","2018-01-04 22:39:35 UTC","","","44","100% (1/1)","100% (1/1)","100% (1/1)","Fibromyalgia","Lupus","Influenza","Arthritis","Cancer"
